1,2,3,4,5,6,7,8,9
0.996551724137931,0.9965437788018433,0.9965317919075144,0.9964994165694282,0.9965116279069768,0.9965357967667436,0.9965075669383003,0.9964830011723329,0.9964705882352941
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9953917050691244,0.9954648526077098,0.9953271028037384,0.9953051643192489,1.0,0.9953596287703016,0.9953271028037384,1.0,1.0
0.9966555183946488,0.9977401129943503,0.996606334841629,0.9966216216216216,0.9966254218222722,0.9966216216216216,0.9965986394557823,0.996551724137931,0.9965831435079726
0.9965909090909091,0.9977298524404086,0.996547756041427,0.9965675057208238,0.9965197215777262,0.996551724137931,0.9965357967667436,0.9965357967667436,0.9965397923875432
0.9954853273137697,0.9955156950672646,0.9954441913439636,0.9954648526077098,0.9954233409610984,0.9954441913439636,0.9954022988505747,0.9953596287703016,0.9953917050691244
0.9954441913439636,0.9954441913439636,0.9953917050691244,0.9953917050691244,0.9953703703703703,0.9954441913439636,0.9953810623556582,0.9953596287703016,0.9954022988505747
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9972602739726028,0.9972222222222222,0.9971428571428571,0.9971711456859972,0.9971631205673759,0.9971509971509972,0.9971509971509972,0.9971305595408895,0.9971181556195965
0.9963235294117647,0.9962962962962963,0.9962894248608535,0.996299722479186,0.9962859795728877,0.996265172735761,0.9962476547842402,0.9962299717247879,0.9962721342031687
0.9969040247678018,0.9969040247678018,0.9968895800933126,0.9968944099378882,0.9969040247678018,0.9968203497615262,0.9968553459119497,0.9968051118210862,0.9968404423380727
0.9962157048249763,0.9961832061068703,0.9961759082217974,0.9961612284069098,0.9961501443695862,0.9961127308066083,0.9961277831558567,0.9961389961389961,0.9961277831558567
0.9967793880837359,0.9967585089141004,0.9967948717948718,0.9967689822294022,0.9968102073365231,0.9967793880837359,0.9966996699669967,0.9967213114754099,0.9967051070840197
0.9967880085653105,0.9967069154774972,0.9966517857142857,0.9965909090909091,0.9966024915062288,0.9965870307167235,0.9965714285714286,0.9965357967667436,0.9965116279069768
0.996309963099631,0.9962825278810409,0.9962825278810409,0.9962546816479401,0.9962581852198317,0.9971804511278195,0.9971724787935909,0.9962546816479401,0.9962581852198317
0.9965437788018433,0.9965317919075144,0.9965596330275229,0.9965156794425087,0.9965034965034965,0.9965397923875432,0.9965156794425087,0.996523754345307,0.9965116279069768
0.996551724137931,0.9976931949250288,0.996547756041427,0.996547756041427,0.9965596330275229,0.9965437788018433,0.996547756041427,0.9965034965034965,0.9965075669383003
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9976689976689976,0.9976525821596244,0.9976553341148886,0.9976190476190476,0.9976442873969376,0.9976359338061466,0.9976331360946745,0.9964285714285714,0.997610513739546
0.9965437788018433,0.9965277777777778,0.996547756041427,0.9965635738831615,0.9965437788018433,0.996547756041427,0.996523754345307,0.9965075669383003,0.996523754345307
0.9976878612716763,0.9965675057208238,0.9965437788018433,0.9965397923875432,0.9965397923875432,0.9965277777777778,0.9965277777777778,0.996523754345307,0.9965397923875432
0.9969879518072289,0.9969512195121951,0.9969604863221885,0.9969666329625885,0.9969635627530364,0.9969104016477858,0.9969262295081968,0.996875,0.9968944099378882
0.9965675057208238,0.9965986394557823,0.9965675057208238,0.9965556831228473,0.9965397923875432,0.9965397923875432,0.996523754345307,0.9965116279069768,0.996523754345307
0.9954441913439636,0.9954022988505747,0.9954337899543378,0.9954441913439636,0.9954022988505747,0.9953488372093023,0.9953810623556582,0.9953810623556582,0.9953810623556582
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9964912280701754,0.995575221238938,0.9955476402493322,0.9963963963963964,0.9955595026642984,0.9955237242614146,0.9955156950672646,0.996386630532972,0.9954995499549955
0.9964643488509134,0.9964476021314387,0.99644128113879,0.9964200477326969,0.996437054631829,0.9964114832535885,0.9963833634719711,0.9963833634719711,0.9970041941282205
0.9962490622655664,0.9962034927866363,0.9961890243902439,0.9961715160796325,0.9961240310077519,0.9969183359013868,0.9961389961389961,0.9960876369327074,0.9961240310077519
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9965556831228473,0.996547756041427,0.9965317919075144,0.996551724137931,0.9965357967667436,0.9965116279069768,0.996523754345307,0.9965075669383003,0.9965197215777262
0.9965437788018433,0.996551724137931,0.996551724137931,0.9965197215777262,0.9965277777777778,0.9965156794425087,0.9965075669383003,0.9964994165694282,0.9965197215777262
0.9965753424657534,0.9965714285714286,0.9965437788018433,0.9965197215777262,0.9965556831228473,0.9965197215777262,0.9965397923875432,0.9964994165694282,0.9965357967667436
0.996551724137931,0.9965792474344356,0.9965437788018433,0.996551724137931,0.9965635738831615,0.9965596330275229,0.9965277777777778,0.9965635738831615,0.9965556831228473
0.9959514170040485,0.9959390862944163,0.9959555106167847,0.9958974358974358,0.9958720330237358,0.9958932238193019,0.9958419958419958,0.9958890030832477,0.9968944099378882
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.996547756041427,0.9965437788018433,0.996551724137931,0.9965596330275229,0.996523754345307,0.9965357967667436,0.9965437788018433,0.996551724137931,0.9965397923875432
0.9966101694915255,0.9965986394557823,0.9965986394557823,0.9966024915062288,0.9965831435079726,0.996547756041427,0.9965675057208238,0.9965831435079726,0.9965556831228473
0.9967069154774972,0.9966923925027563,0.9967177242888403,0.9967105263157895,0.9966923925027563,0.9966814159292036,0.9966555183946488,0.9966740576496674,0.9966592427616926
0.9976162097735399,0.9976303317535545,0.9976162097735399,0.997563946406821,0.9975816203143894,0.9975460122699387,0.9975579975579976,0.996319018404908,0.9975698663426489
0.9963369963369964,0.9962756052141527,0.9962546816479401,0.9961013645224172,0.9961013645224172,0.996039603960396,0.9960707269155207,0.9959919839679359,0.9959919839679359
1.0,1.0,1.0,1.0,1.0,1.0,0.9953271028037384,1.0,1.0
0.9954128440366973,0.9954337899543378,0.9954022988505747,0.9953596287703016,0.9954022988505747,0.9953917050691244,1.0,0.9953488372093023,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9961013645224172,0.9959839357429718,0.9959677419354839,0.9959758551307847,0.9938271604938271,0.9958847736625515,0.9937759336099585,0.9938524590163934,0.995850622406639
0.9963855421686747,0.9964114832535885,0.996309963099631,0.9963459196102314,0.9963144963144963,0.9963235294117647,0.9962732919254659,0.9975031210986267,0.9962453066332916
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.9953161592505855,1.0,1.0,1.0,1.0
0.9965397923875432,0.9965357967667436,0.9965397923875432,0.9965437788018433,0.9965075669383003,0.9965437788018433,0.9976878612716763,0.9965277777777778,0.9965156794425087
0.996523754345307,0.9965437788018433,0.9965317919075144,0.9976717112922002,0.9964705882352941,0.9964830011723329,0.9964830011723329,0.9964830011723329,0.9964580873671782
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9965714285714286,0.9977246871444824,0.9965753424657534,0.9965397923875432,0.9965635738831615,0.9965635738831615,0.9965357967667436,0.9965277777777778,0.9965277777777778
1.0,1.0,1.0,1.0,1.0,1.0,0.9954441913439636,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.9953161592505855,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9954853273137697,0.9954128440366973,0.9953596287703016,0.9953917050691244,0.9953810623556582,0.9953703703703703,0.9954022988505747,0.9953379953379954,0.9953596287703016
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9965397923875432,0.9965397923875432,0.9965156794425087,0.9965277777777778,0.9964994165694282,0.9964830011723329,0.9965156794425087,0.9965075669383003,0.9964953271028038
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.9953810623556582,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9954128440366973,0.9953488372093023,0.9953917050691244,0.9954022988505747,1.0,0.9953596287703016,0.9953488372093023,0.9953703703703703,0.9953810623556582
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9977064220183486,0.9965714285714286,0.9965116279069768,0.9965277777777778,0.9965397923875432,0.9965596330275229,0.9965116279069768,0.9965277777777778,0.9965277777777778
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9963065558633426,0.9963031423290203,0.996299722479186,0.9962894248608535,0.996309963099631,0.9963201471941122,0.9962756052141527,0.9962756052141527,0.9962894248608535
0.9965357967667436,0.9964994165694282,0.9964871194379391,0.9964953271028038,0.9964580873671782,0.9964539007092199,0.9964285714285714,0.9964285714285714,0.9964071856287425
0.9975816203143894,0.9975460122699387,0.9975062344139651,0.9974093264248705,0.9974391805377721,0.9974326059050064,0.9973890339425587,0.9973753280839895,0.9973821989528796
0.9944852941176471,0.9962756052141527,0.9943714821763602,0.9942084942084942,0.9941291585127201,0.9942084942084942,0.994263862332696,0.9940711462450593,0.9940944881889764
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9954954954954955,0.9955257270693513,0.995475113122172,0.9955056179775281,0.9954022988505747,0.9954853273137697,0.9954954954954955,0.9953488372093023,0.9953703703703703
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9965753424657534,0.9965197215777262,0.9965197215777262,0.9965437788018433,0.9965437788018433,0.996547756041427,0.996523754345307,0.9965156794425087,0.996523754345307
0.9976608187134502,0.9976580796252927,0.9976359338061466,0.99644128113879,0.99644128113879,0.9963680387409201,0.9963898916967509,0.9963547995139733,0.9963636363636363
0.9965753424657534,0.9965675057208238,0.9965675057208238,0.9965397923875432,0.996547756041427,0.9965277777777778,0.996551724137931,0.9965317919075144,0.9965357967667436
0.9963065558633426,0.9963133640552996,0.997229916897507,0.9963031423290203,0.996309963099631,0.9963065558633426,0.9963065558633426,0.9963065558633426,0.9962894248608535
0.9960159362549801,0.9959798994974874,0.9959100204498977,0.9958890030832477,0.9958974358974358,0.995846313603323,0.9959058341862845,0.9958549222797928,0.9957983193277311
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9956896551724138,0.9956709956709957,0.9956140350877193,0.9956140350877193,0.995575221238938,0.9955849889624724,0.9955257270693513,0.9955555555555555,0.9955156950672646
